Category,Year,nid,Winners,Image_URL,Caption
Feature Photography,1995,6794,Staff,1995rwanda_pp_016.jpg,"A Zairian soldier pushes back a Rwandan refugee from the Zaire-Rwanda border at Bukavu, Zaire, Wednesday, Aug. 24, 1994.  Soldiers are letting refugees cross the bridge in small groups after thousands fled across last week in fear of reprisal killings by Tutsis once the final French troops withdrew on Monday from southwest Rwanda.  Most of the refugees are of the majority Hutu ethnic group, who fear the Tutsi-led government will kill them in revenge for the massacres of an estimated 500,000 mostly Tutsi civilians from April through July.  <em>(AP Photo/Jean-Marc Bouju)</em>"
Feature Photography,1995,6794,Staff,1995rwanda_pp_017.jpg,"Rwandan primary school children answer their teacher's question with enthusiasm on their first day back at Nyamagumba School in Ruhengeri, 60 miles northwest of Kigali, Rwanda, Monday, Sept. 19, 1994.  The school reopens after being shut down during tribal warfare which started in April.  The students will study with school supplies donated by UNICEF and UNESCO.  One third of the former students showed up for school while many of their classmates were killed in ethnic massacres and others fled with their families to Zaire.  <em>(AP Photo/Jean-Marc Bouju)</em>"
Feature Photography,1995,6794,Staff,1995rwanda_pp_018.jpg,"Displaced Hutu civilians in Cyanika, 50 miles southwest of Kigali, jump in the air as part of government training of new Hutu militias in Rwanda, Monday, June 17, 1994.  Hutu militias are blamed by many observers for most of the over 250,000 people massacred in Rwanda since April 6.  The presence of French forces in Rwanda has boosted morale of government forces. <em> (AP Photo/Jean-Marc Bouju)</em>"
Feature Photography,1995,6794,Staff,1995rwanda_pp_019.jpg,"A French army payloader pushes bodies towards a mass grave at the Kimbumba refugee camp near Goma, Zaire, Monday, Aug. 1, 1994.  The United Nations estimates cholera and other diseases have killed more than 20,000 of the 1.2 million Rwandan refugees in Zaire in the past two weeks.  While aid organizations reported this weekend that the cholera epidemic is under control, relief workers now fear dysentery may be the new killer epidemic.   <em>(AP Photo/Jacqueline Arzt)</em>"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography01_.jpeg,"Smoke rises in the background as Hamas gunmen cruise the streets of Gaza in an Israeli military vehicle that was seized after they infiltrated areas of southern Israel, in the northern Gaza Strip, October 7, 2023. (Photo by Ahmed Zakot.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography02_.jpeg,"A woman reacts as she visits her neighbor's property after taking shelter from rocket attacks from Hamas, in Ashkelon, Israel, October 7, 2023. (Photo by Amir Cohen.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography03_.jpeg,"The bodies of people, some of them elderly, lie strewn outside a bomb shelter after a mass infiltration by Hamas gunmen from the Gaza Strip, in Sderot, southern Israel, October 7, 2023. (Photo by Ammar Awad.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography04_.jpeg,"Friends and family take cover as rocket sirens sound at the funeral for Sagiv Ben Zvi, 24, who was killed weeks earlier at the Nova festival following an infiltration by Hamas gunmen, in Holon, Israel, October 26, 2023. (Photo by Evelyn Hockstein.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography05_.jpeg,"Israel's Iron Dome anti-missile system intercepts rockets launched from Gaza, as seen from the city of Ashkelon, Israel, October 9, 2023. (Photo by Amir Cohen.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography06_.jpeg,"Palestinians search for casualties amid deep craters filled with broken concrete and twisted metal after Israeli air strikes on the Jabalia refugee camp in the northern Gaza Strip, October 31, 2023. (Photo by Anas Al-Sharif.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography07_.jpeg,"A Palestinian man carries the body of a deceased woman out of the rubble of a house damaged minutes earlier by Israeli strikes in Khan Younis, southern Gaza, October 11, 2023. (Photo by Ibraheem Abu Mustafa.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography08_.jpeg,"In a final embrace Inas Abu Maamar, 36, cradles the shroud-wrapped body of her five-year-old niece, Saly, who died in Israeli strikes on Khan Younis, at the Nasser Hospital morgue before her funeral in southern Gaza, October 17, 2023. (Photo by Mohammed Salem.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography09_.jpeg,"An Israeli soldier secures a tunnel underneath Al Shifa Hospital, amid the ground operation of the Israeli army against Hamas, in the northern Gaza Strip, November 22, 2023. Reuters photographers embedded with the Israeli Defence Forces are required, as a condition of their presence, to submit those images for review before publication. No photos were removed by the IDF from this embed. (Photo by Ronen Zvulun.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography10_.jpeg,"Aviva Adrienne Siegel, 62, who was released after being taken hostage during the October 7 attack on Israel by Hamas, waves to well-wishers from the bus she is traveling in, Ofakim, Israel, November 26, 2023. (Photo by Amir Cohen.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography11_.jpeg,"Palestinians, including the elderly and children, leave the northern Gaza Strip on foot to seek refuge in the south as Israeli tanks roll deeper into the enclave amid the conflict between Israel and Hamas, in central Gaza, November 10, 2023. (Photo by Ibraheem Abu Mustafa.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography12_.jpeg,"A wounded Palestinian girl screams “Ya Allah,” (“Oh, my God!”) as she is brought on a stretcher into Nasser hospital, following Israeli strikes on the Ma'an school, amid the conflict between Israel and Hamas, in Khan Younis located in the southern Gaza Strip, December 5, 2023. (Photo by Ibraheem Abu Mustafa.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography13_.jpeg,"A soldier takes cover as a mobile artillery unit fires 155 mm shells into Gaza from Netivot, Israel amid the conflict between Israel and Hamas on November 6, 2023. (Photo by Amir Cohen.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography14_.jpeg,"A man holds his two nephews as Palestinians search for victims of an Israeli strike on a residential building in Gaza City, October 25, 2023. (Photo by Yasser Qudih.)"
Breaking News Photography,2024,22524,Photography Staff of Reuters,reuters_-_breaking_news_photography15_.jpeg,"Day breaks as a survivor of an Israeli airstrike on southern Gaza, who was displaced from Gaza City and sought refuge with family in the city of Khan Younis, lays his head on the corpse of a female relative named Tamam which lies alongside other family members who were killed in the strike, Nasser hospital, Khan Younis, Gaza October 24, 2023. The script on the bottom of the image reads “Ghasan Ahmed Youssef Murad.” (Photo by Mohammed Salam.)"
Breaking News Photography,2023,22064,Photography Staff of Associated Press,ukwarfinal_001_0.jpeg,"Ukrainian emergency employees and police officers evacuate injured pregnant woman Iryna Kalinina, 32, from a maternity hospital that was damaged by a Russian airstrike in Mariupol, Ukraine, March 9, 2022. “Kill me now!” she screamed, as they struggled to save her life at another hospital even closer to the front line. The baby was born dead and a half-hour later, Iryna died too. (Photo by Evgeniy Maloletka.)"
Breaking News Photography,2023,22064,Photography Staff of Associated Press,ukwarfinal_002_0.jpeg,"Ukrainians crowd under a destroyed bridge as they try to flee by crossing the Irpin River on the outskirts of Kyiv, Ukraine, Saturday, March 5, 2022. (Photo by Emilio Morenatti.)"
Breaking News Photography,2023,22064,Photography Staff of Associated Press,ukwarfinal_003_0.jpeg,"Natali Sevriukova reacts next to her destroyed apartment building following a rocket attack in Kyiv, Ukraine, Friday, Feb. 25, 2022. (Photo by Emilio Morenatti.) "
Breaking News Photography,2023,22064,Photography Staff of Associated Press,ukwarfinal_004_0.jpeg,"An explosion erupts from an apartment building at 110 Mytropolytska St., after a Russian army tank fired on it in Mariupol, Ukraine, Friday, March 11, 2022. On the 7th floor of the building two elderly women Lydya and Nataliya were stuck in their apartment because they couldn’t come down to the shelter. They were killed by this explosion. Two heavily burned bodies were buried by neighbors in front of the building. (Photo by Evgeniy Maloletka.) "
Breaking News Photography,2023,22064,Photography Staff of Associated Press,ukwarfinal_005_0.jpeg,"Medical workers unsuccessfully try to save the life of Marina Yatsko's 18-month-old son Kirill, who was fatally wounded by shelling, at a hospital in Mariupol, Ukraine, Friday, March 4, 2022. (Photo by Evgeniy Maloletka.)"
Breaking News Photography,2023,22064,Photography Staff of Associated Press,ukwarfinal_006_0.jpeg,"Lifeless bodies of men, some with their hands tied behind their backs, lie on the ground in Bucha, Ukraine, Sunday, April 3, 2022. The killing in Bucha was what Russian soldiers on intercepted phone conversations called “zachistka” — cleansing. The Russians hunted people on lists prepared by their intelligence services and went door to door to identify potential threats. Those who didn’t pass this filtration, including volunteer fighters and civilians suspected of assisting Ukrainian troops, were tortured and executed, surveillance video, audio intercepts and interviews show. (Photo by Vadim Ghirda.)"
Breaking News Photography,2023,22064,Photography Staff of Associated Press,ukwarfinal_007_0.jpeg,"Nadiya Trubchaninova, 70, cries while kneeling next to the coffin that contains the remains of her 48-year-old son during his funeral in the cemetery of Mykulychi, on the outskirts of Kyiv, Ukraine, Saturday, April 16, 2022. After word reached her that Vadym, killed by retreating Russian troops, had been found and buried by strangers in a yard in Bucha, she spent more than a week trying to bring him back home to Mykulychi for a proper grave. (Photo by Rodrigo Abd.) "
Breaking News Photography,2023,22064,Photography Staff of Associated Press,ukwarfinal_008_0_0.jpeg,"The body of an unidentified man wearing military fatigues lies on a road barrier near a village retaken by Ukrainian forces on the outskirts of Kharkiv, Ukraine, Sunday, May 1, 2022. (Photo by Felipe Dana.)"
Breaking News Photography,2023,22064,Photography Staff of Associated Press,ukwarfinal_009_0.jpeg,"66-year-old Volodymyr, injured from a strike, sits on a chair in his damaged apartment in Kramatorsk, Donetsk region, eastern Ukraine, Thursday, July 7, 2022. (Photo by Nariman El-Mofty.)"
Breaking News Photography,2023,22064,Photography Staff of Associated Press,ukwarfinal_010_0.jpeg,"A dog stands next to the body of an elderly woman killed inside a home in Bucha on the outskirts of Kyiv, Ukraine, Tuesday, April 5, 2022. (Photo by Felipe Dana.)"
Breaking News Photography,2023,22064,Photography Staff of Associated Press,ukwarfinal_011_0.jpeg,"A woman walks amid destroyed Russian tanks in Bucha, in the outskirts of Kyiv, Ukraine, Sunday, April 3, 2022. (Photo by Rodrigo Abd.)"
